,distance,time,radial_velocity,obs_signal,x,y,z,time_step
8050,576.0,2023-05-05 00:17:42.910008,-2.5608,0.07724299999999995,454.9840843845576,338.764243145109,100.02135033615187,0
8051,579.0,2023-05-05 00:17:42.910008,-2.6754,0.06064599999999998,457.35379315739385,340.52864024482307,100.54229486915266,0
8052,582.0,2023-05-05 00:17:42.910008,-2.6754,0.04912099999999997,459.72350193023004,342.2930373445372,101.06323940215346,0
8053,585.0,2023-05-05 00:17:42.910008,-2.599,0.041390999999999956,462.0932107030663,344.05743444425127,101.58418393515424,0
8054,588.0,2023-05-05 00:17:42.910008,-2.5225,0.030188000000000104,464.46291947590254,345.8218315439654,102.10512846815503,0
8055,591.0,2023-05-05 00:17:42.910008,-2.7519,0.0240800000000001,466.8326282487388,347.5862286436795,102.62607300115583,0
8056,594.0,2023-05-05 00:17:42.910008,-3.2105,0.019724999999999993,469.202337021575,349.3506257433936,103.14701753415662,0
8057,6.0,2023-05-05 00:17:45.939984,0.4969,0.06380399999999997,5.004417060370615,3.1416997087592375,1.041889066001582,0
8058,9.0,2023-05-05 00:17:45.939984,0.344,0.06100399999999995,7.506625590555923,4.7125495631388565,1.562833599002373,0
8059,12.0,2023-05-05 00:17:45.939984,0.1911,0.06032800000000005,10.00883412074123,6.283399417518475,2.083778132003164,0
8060,15.0,2023-05-05 00:17:45.939984,0.0382,0.058692999999999995,12.511042650926539,7.8542492718980945,2.6047226650039548,0
8061,18.0,2023-05-05 00:17:45.939984,-0.0764,0.05502399999999996,15.013251181111846,9.425099126277713,3.125667198004746,0
8062,21.0,2023-05-05 00:17:45.939984,-0.1911,0.05267200000000005,17.515459711297154,10.995948980657332,3.646611731005537,0
8063,24.0,2023-05-05 00:17:45.939984,-0.3058,0.04703199999999996,20.01766824148246,12.56679883503695,4.167556264006328,0
8064,27.0,2023-05-05 00:17:45.939984,-0.4969,0.038488999999999995,22.519876771667768,14.137648689416569,4.688500797007119,0
8065,33.0,2023-05-05 00:17:45.939984,-1.4906,0.024400999999999895,27.524293832038385,17.279348398175806,5.730389863008701,0
8066,36.0,2023-05-05 00:17:45.939984,-2.0639,0.09710299999999994,30.02650236222369,18.850198252555426,6.251334396009492,0
8067,39.0,2023-05-05 00:17:45.939984,-2.5608,0.20337800000000006,32.528710892408995,20.421048106935043,6.772278929010283,0
8068,42.0,2023-05-05 00:17:45.939984,-3.0194,0.34016500000000005,35.03091942259431,21.991897961314663,7.293223462011074,0
8069,45.0,2023-05-05 00:17:45.939984,-3.6692,0.4817260000000001,37.533127952779616,23.56274781569428,7.814167995011865,0
8070,48.0,2023-05-05 00:17:45.939984,-4.6629,0.5734840000000001,40.03533648296492,25.1335976700739,8.335112528012656,0
8071,51.0,2023-05-05 00:17:45.939984,-6.0006,0.5691409999999999,42.53754501315023,26.704447524453517,8.856057061013447,0
8072,54.0,2023-05-05 00:17:45.939984,-7.3765,0.45209199999999994,45.039753543335536,28.275297378833137,9.377001594014239,0
8073,57.0,2023-05-05 00:17:45.939984,-8.3703,0.2645869999999999,47.54196207352084,29.846147233212754,9.897946127015029,0
8074,60.0,2023-05-05 00:17:45.939984,-8.8671,0.10736900000000005,50.044170603706156,31.416997087592378,10.418890660015819,0
8075,63.0,2023-05-05 00:17:45.939984,-9.0582,0.028299000000000074,52.54637913389146,32.987846941971995,10.939835193016611,0
8076,78.0,2023-05-05 00:17:45.939984,-1.0702,0.03964100000000004,65.05742178481799,40.842096213870086,13.544557858020566,0
8077,81.0,2023-05-05 00:17:45.939984,-1.3377,0.31916600000000006,67.5596303150033,42.41294606824971,14.065502391021356,0
8078,84.0,2023-05-05 00:17:45.939984,-1.1848,0.45573700000000006,70.06183884518862,43.98379592262933,14.586446924022148,0
8079,87.0,2023-05-05 00:17:45.939984,-1.1084,0.521746,72.56404737537392,45.55464577700895,15.107391457022938,0
8080,90.0,2023-05-05 00:17:45.939984,-1.2995,0.7567680000000001,75.06625590555923,47.12549563138856,15.62833599002373,0
8081,93.0,2023-05-05 00:17:45.939984,-1.567,0.80342,77.56846443574454,48.696345485768184,16.149280523024522,0
8082,96.0,2023-05-05 00:17:45.939984,-1.6053,0.7761549999999999,80.07067296592984,50.2671953401478,16.670225056025313,0
8083,99.0,2023-05-05 00:17:45.939984,-1.5288,0.762103,82.57288149611516,51.838045194527425,17.191169589026103,0
8084,102.0,2023-05-05 00:17:45.939984,-1.4524,0.7523169999999999,85.07509002630046,53.408895048907034,17.712114122026893,0
8085,105.0,2023-05-05 00:17:45.939984,-1.3377,0.7380800000000001,87.57729855648577,54.97974490328666,18.233058655027683,0
8086,108.0,2023-05-05 00:17:45.939984,-1.2613,0.7178469999999999,90.07950708667107,56.550594757666275,18.754003188028477,0
